Sales_ID,SKU,Warehouse_ID,Sale_Date,Quantity_Sold,Promo_Flag
SL000605,P0017,W01,2024-09-21,20,0
SL000606,P0059,W03,2024-07-17,31,0
SL000607,P0090,W02,2024-01-14,16,0
SL000608,P0492,W01,2024-10-02,14,0
SL000609,P0199,W05,2024-01-10,48,0
SL000610,P0362,W05,2024-05-18,32,0
SL000611,P0441,W02,2024-06-15,41,1
SL000612,P0026,W02,2024-05-26,32,0
SL000613,P0025,W02,2024-09-01,2,0
SL000614,P0394,W04,2024-03-10,45,0
SL000615,P0301,W02,2024-11-23,22,0
SL000616,P0339,W05,2024-11-16,37,0
SL000617,P0267,W02,2024-04-13,17,0
SL000618,P0461,W03,2024-08-16,32,0
SL000619,P0181,W05,2024-11-11,38,0
SL000620,P0456,W03,2024-05-17,17,1
SL000621,P0360,W05,2024-11-14,34,1
SL000622,P0068,W01,2024-02-05,7,0
SL000623,P0495,W05,2024-04-27,29,0
SL000624,P0351,W05,2024-09-11,17,1
SL000625,P0412,W03,2024-11-08,24,0
SL000626,P0459,W03,2024-11-30,8,0
SL000627,P0491,W05,2024-01-20,23,1
SL000628,P0321,W05,2024-10-24,33,0
SL000629,P0049,W04,2024-01-21,29,0
SL000630,P0175,W01,2024-09-12,19,0
SL000631,P0052,W01,2024-09-04,5,0
SL000632,P0102,W02,2024-06-14,37,0
SL000633,P0216,W05,2024-12-14,23,0
SL000634,P0438,W05,2024-09-11,26,0
SL000635,P0188,W05,2024-03-18,24,0
SL000636,P0057,W05,2024-10-06,21,0
SL000637,P0047,W01,2024-10-08,33,0
SL000638,P0159,W03,2024-12-30,26,0
SL000639,P0489,W04,2024-02-03,10,0
SL000640,P0174,W03,2024-04-08,42,0
SL000641,P0242,W03,2024-05-22,29,0
SL000642,P0282,W01,2024-02-24,35,0
SL000643,P0241,W04,2024-01-03,28,0
SL000644,P0370,W05,2024-11-27,12,0
SL000645,P0005,W01,2024-08-06,44,0
SL000646,P0084,W01,2024-07-29,7,1
SL000647,P0308,W04,2024-10-31,16,0
SL000648,P0361,W02,2024-05-28,20,1
SL000649,P0459,W01,2024-08-19,29,0
SL000650,P0248,W03,2024-03-28,35,0
SL000651,P0054,W03,2024-07-29,28,0
SL000652,P0161,W05,2024-08-10,7,0
SL000653,P0434,W01,2024-10-22,22,0
SL000654,P0422,W05,2024-05-27,14,0
SL000655,P0411,W01,2024-07-25,36,1
SL000656,P0226,W04,2024-12-25,10,0
SL000657,P0015,W01,2024-08-14,2,1
SL000658,P0224,W02,2024-12-25,22,0
SL000659,P0061,W03,2024-07-02,16,1
SL000660,P0122,W04,2024-02-10,35,1
SL000661,P0277,W03,2024-06-30,47,0
SL000662,P0046,W05,2024-02-13,40,0
SL000663,P0453,W04,2024-07-28,48,0
SL000664,P0390,W02,2024-12-02,11,0
SL000665,P0294,W03,2024-09-06,43,0
SL000666,P0062,W01,2024-03-24,43,0
SL000667,P0086,W01,2024-05-18,33,0
SL000668,P0446,W01,2024-08-18,34,0
SL000669,P0210,W04,2024-01-12,33,0
SL000670,P0078,W02,2024-09-29,19,0
SL000671,P0202,W02,2024-03-30,20,0
SL000672,P0302,W02,2024-01-25,10,0
SL000673,P0397,W03,2024-01-26,19,0
SL000674,P0223,W04,2024-06-01,43,0
SL000675,P0222,W01,2024-02-29,12,0
SL000676,P0003,W03,2024-02-29,10,0
SL000677,P0478,W02,2024-10-09,7,0
SL000678,P0006,W01,2024-06-19,40,0
SL000679,P0093,W04,2024-03-16,11,0
SL000680,P0008,W05,2024-10-02,16,0
SL000681,P0428,W02,2024-07-26,33,0
SL000682,P0493,W02,2024-06-03,38,0
SL000683,P0235,W02,2024-06-28,17,0
SL000684,P0108,W02,2024-03-22,45,0
SL000685,P0161,W01,2024-01-10,25,0
SL000686,P0209,W04,2024-08-30,42,0
SL000687,P0240,W03,2024-06-26,31,0
SL000688,P0331,W01,2024-10-12,42,0
SL000689,P0333,W04,2024-09-13,1,0
SL000690,P0050,W03,2024-11-05,39,0
SL000691,P0011,W02,2024-01-04,20,0
SL000692,P0351,W04,2024-08-02,9,0
SL000693,P0156,W02,2024-01-30,43,1
SL000694,P0492,W04,2024-12-11,2,0
SL000695,P0070,W05,2024-03-05,1,0
SL000696,P0169,W02,2024-05-03,44,1
SL000697,P0272,W02,2024-10-11,39,0
SL000698,P0068,W02,2024-06-01,5,1
SL000699,P0355,W01,2024-02-09,12,1
SL000700,P0252,W03,2024-01-26,14,0
SL000701,P0048,W02,2024-09-29,39,0
SL000702,P0184,W02,2024-06-07,32,1
SL000703,P0320,W01,2024-07-07,40,0
SL000704,P0187,W01,2024-09-20,46,0
SL000705,P0090,W05,2024-03-09,44,1
SL000706,P0446,W04,2024-01-01,9,0
SL000707,P0332,W02,2024-03-19,42,0
SL000708,P0139,W04,2024-08-15,42,0
SL000709,P0357,W01,2024-11-22,33,0
SL000710,P0089,W01,2024-02-15,25,1
SL000711,P0274,W05,2024-04-17,38,0
SL000712,P0019,W03,2024-12-20,14,1
SL000713,P0471,W01,2024-05-03,9,0
SL000714,P0311,W02,2024-05-27,27,0
SL000715,P0358,W05,2024-09-08,44,0
SL000716,P0374,W03,2024-01-02,19,0
SL000717,P0466,W05,2024-08-09,25,0
SL000718,P0154,W01,2024-07-07,32,0
SL000719,P0390,W03,2024-03-11,22,0
SL000720,P0260,W04,2024-12-24,29,1
SL000721,P0108,W03,2024-11-28,28,0
SL000722,P0371,W02,2024-04-06,44,0
SL000723,P0285,W04,2024-08-19,13,1
SL000724,P0059,W04,2024-01-30,28,1
SL000725,P0125,W02,2024-01-30,3,1
SL000726,P0354,W04,2024-08-02,30,0
SL000727,P0273,W01,2024-06-21,11,0
SL000728,P0107,W03,2024-10-06,2,0
SL000729,P0299,W03,2024-07-29,9,0
SL000730,P0245,W02,2024-11-12,33,0
SL000731,P0336,W01,2024-05-04,26,0
SL000732,P0450,W04,2024-03-20,16,0
SL000733,P0418,W03,2024-07-02,25,1
SL000734,P0247,W03,2024-01-15,1,0
SL000735,P0008,W03,2024-01-11,21,0
SL000736,P0141,W03,2024-12-07,20,1
SL000737,P0362,W05,2024-03-29,5,0
SL000738,P0008,W02,2024-01-03,17,0
SL000739,P0478,W04,2024-01-24,40,0
SL000740,P0352,W04,2024-03-29,38,0
SL000741,P0484,W02,2024-01-09,1,0
SL000742,P0495,W01,2024-02-15,13,0
SL000743,P0094,W02,2024-04-03,18,1
SL000744,P0321,W03,2024-03-11,4,0
SL000745,P0427,W03,2024-07-06,47,1
SL000746,P0039,W02,2024-05-18,14,0
SL000747,P0081,W02,2024-01-10,48,0
SL000748,P0187,W04,2024-01-03,5,1
SL000749,P0084,W04,2024-01-19,33,0
SL000750,P0088,W05,2024-05-09,26,0
SL000751,P0242,W05,2024-08-08,4,0
SL000752,P0342,W03,2024-05-09,30,0
SL000753,P0093,W05,2024-04-22,17,0
SL000754,P0086,W05,2024-05-17,28,0
SL000755,P0044,W01,2024-02-12,6,0
SL000756,P0137,W02,2024-08-05,27,0
SL000757,P0421,W04,2024-02-27,36,1
SL000758,P0074,W05,2024-04-22,7,0
SL000759,P0036,W04,2024-07-06,1,1
SL000760,P0101,W05,2024-05-01,10,0
SL000761,P0476,W05,2024-03-25,13,0
SL000762,P0156,W03,2024-04-15,41,0
SL000763,P0426,W01,2024-12-21,32,0
SL000764,P0255,W02,2024-04-08,14,0
SL000765,P0171,W02,2024-01-09,33,0
SL000766,P0469,W03,2024-01-06,30,0
SL000767,P0216,W03,2024-04-17,9,0
SL000768,P0170,W02,2024-05-31,6,0
SL000769,P0252,W02,2024-12-03,10,1
SL000770,P0360,W01,2024-08-24,11,0
SL000771,P0322,W05,2024-01-27,39,0
SL000772,P0055,W01,2024-04-28,20,1
SL000773,P0456,W02,2024-07-29,25,0
SL000774,P0432,W05,2024-04-09,12,0
SL000775,P0091,W02,2024-01-03,22,1
SL000776,P0278,W01,2024-10-20,12,0
SL000777,P0101,W01,2024-11-25,14,0
SL000778,P0155,W01,2024-11-24,42,0
SL000779,P0377,W05,2024-01-17,48,0
SL000780,P0349,W04,2024-04-15,36,0
SL000781,P0451,W04,2024-08-17,14,0
SL000782,P0364,W02,2024-10-30,2,0
SL000783,P0141,W05,2024-06-25,2,0
SL000784,P0173,W03,2024-03-24,43,1
SL000785,P0010,W04,2024-09-19,43,1
SL000786,P0228,W05,2024-07-14,6,1
SL000787,P0265,W05,2024-09-05,25,0
SL000788,P0438,W04,2024-05-28,3,0
SL000789,P0248,W05,2024-07-24,23,0
SL000790,P0247,W05,2024-03-21,9,0
SL000791,P0155,W04,2024-07-07,31,0
SL000792,P0034,W01,2024-07-24,28,1
SL000793,P0499,W02,2024-11-03,25,0
SL000794,P0129,W03,2024-09-25,35,1
SL000795,P0160,W02,2024-10-16,1,0
SL000796,P0089,W01,2024-12-26,2,0
SL000797,P0093,W01,2024-10-26,15,0
SL000798,P0327,W05,2024-09-11,43,0
SL000799,P0241,W02,2024-01-08,40,0
SL000800,P0323,W01,2024-04-23,16,0
SL000801,P0468,W02,2024-01-05,23,0
SL000802,P0404,W01,2024-12-07,49,0
SL000803,P0117,W03,2024-03-13,35,0
SL000804,P0094,W01,2024-12-13,8,1
SL000805,P0163,W02,2024-04-30,7,0
SL000806,P0099,W05,2024-10-28,21,0
SL000807,P0113,W02,2024-08-21,35,0
SL000808,P0359,W04,2024-03-06,39,1
SL000809,P0091,W02,2024-08-17,37,1
SL000810,P0346,W03,2024-01-31,33,0
SL000811,P0206,W03,2024-11-02,37,1
SL000812,P0017,W03,2024-10-23,35,0
SL000813,P0274,W01,2024-02-20,18,0
SL000814,P0173,W03,2024-05-26,19,1
SL000815,P0116,W02,2024-04-04,10,1
SL000816,P0349,W05,2024-11-24,4,0
SL000817,P0468,W03,2024-02-07,30,0
SL000818,P0181,W02,2024-07-16,45,1
SL000819,P0091,W01,2024-08-28,33,0
SL000820,P0082,W01,2024-06-21,4,1
SL000821,P0324,W05,2024-09-12,9,0
SL000822,P0449,W05,2024-02-10,17,0
SL000823,P0114,W02,2024-05-08,43,0
SL000824,P0257,W05,2024-02-23,39,0
SL000825,P0058,W05,2024-03-26,24,0
SL000826,P0154,W01,2024-07-30,39,0
SL000827,P0365,W02,2024-09-25,13,0
SL000828,P0404,W05,2024-10-22,26,0
SL000829,P0116,W02,2024-01-21,19,0
SL000830,P0343,W03,2024-08-02,17,0
SL000831,P0266,W01,2024-07-07,30,0
SL000832,P0315,W01,2024-06-09,26,0
SL000833,P0203,W01,2024-07-19,13,0
SL000834,P0041,W04,2024-01-29,49,1
SL000835,P0105,W02,2024-08-31,18,0
SL000836,P0389,W03,2024-07-01,21,0
SL000837,P0378,W05,2024-02-01,34,0
SL000838,P0193,W03,2024-09-23,47,0
SL000839,P0401,W02,2024-02-05,9,1
SL000840,P0278,W01,2024-04-02,30,0
SL000841,P0354,W04,2024-06-07,29,0
SL000842,P0237,W02,2024-06-28,29,0
SL000843,P0425,W02,2024-11-01,46,0
SL000844,P0221,W05,2024-08-05,19,0
SL000845,P0068,W03,2024-11-24,8,0
SL000846,P0197,W03,2024-12-18,44,0
SL000847,P0256,W05,2024-12-08,17,0
SL000848,P0139,W04,2024-08-14,12,0
SL000849,P0312,W01,2024-07-30,15,1
SL000850,P0435,W01,2024-12-18,5,0
SL000851,P0149,W04,2024-06-11,34,0
SL000852,P0099,W05,2024-12-31,3,0
SL000853,P0076,W02,2024-06-06,5,0
SL000854,P0282,W03,2024-04-19,34,1
SL000855,P0371,W02,2024-02-24,9,0
SL000856,P0403,W03,2024-12-15,24,0
SL000857,P0109,W02,2024-08-01,5,0
SL000858,P0188,W05,2024-12-30,27,0
SL000859,P0199,W05,2024-01-15,49,0
SL000860,P0303,W04,2024-06-01,20,0
SL000861,P0327,W02,2024-01-20,47,0
SL000862,P0154,W02,2024-02-21,45,1
SL000863,P0040,W04,2024-12-08,41,0
SL000864,P0133,W04,2024-11-16,2,0
SL000865,P0405,W05,2024-03-24,23,0
SL000866,P0462,W05,2024-11-21,34,0
SL000867,P0132,W02,2024-08-11,29,0
SL000868,P0279,W05,2024-05-08,43,0
SL000869,P0362,W05,2024-12-15,35,0
SL000870,P0084,W02,2024-01-16,30,1
SL000871,P0399,W04,2024-09-30,3,0
SL000872,P0242,W02,2024-03-17,10,0
SL000873,P0116,W01,2024-10-26,34,0
SL000874,P0109,W02,2024-11-01,1,1
SL000875,P0221,W01,2024-04-01,6,0
SL000876,P0392,W02,2024-09-26,6,0
SL000877,P0041,W01,2024-02-21,43,0
SL000878,P0368,W01,2024-12-14,16,0
SL000879,P0147,W02,2024-04-30,1,0
SL000880,P0112,W05,2024-02-19,5,0
SL000881,P0103,W03,2024-09-29,25,0
SL000882,P0046,W05,2024-04-29,27,0
SL000883,P0412,W01,2024-04-04,42,0
SL000884,P0494,W02,2024-05-28,38,0
SL000885,P0475,W02,2024-10-15,43,0
SL000886,P0324,W02,2024-09-13,26,0
SL000887,P0378,W02,2024-07-02,16,0
SL000888,P0271,W03,2024-09-16,45,1
SL000889,P0483,W04,2024-05-29,44,0
SL000890,P0421,W01,2024-07-23,26,0
SL000891,P0385,W03,2024-06-20,45,0
SL000892,P0195,W05,2024-11-08,37,1
SL000893,P0367,W04,2024-08-09,28,0
SL000894,P0280,W04,2024-06-16,28,0
SL000895,P0283,W02,2024-08-31,30,0
SL000896,P0040,W03,2024-08-05,13,0
SL000897,P0447,W05,2024-02-25,25,0
SL000898,P0189,W02,2024-03-03,45,1
SL000899,P0164,W02,2024-04-12,19,0
SL000900,P0482,W01,2024-06-15,13,1
SL000901,P0477,W04,2024-01-07,11,0
SL000902,P0024,W05,2024-05-21,48,0
SL000903,P0024,W04,2024-05-04,23,0
SL000904,P0490,W03,2024-03-30,14,1
SL000905,P0004,W01,2024-11-06,10,0
SL000906,P0323,W02,2024-08-03,34,0
SL000907,P0290,W01,2024-05-02,40,0
SL000908,P0441,W02,2024-07-04,23,0
SL000909,P0433,W01,2024-06-01,40,1
SL000910,P0471,W02,2024-09-05,21,0
SL000911,P0181,W04,2024-04-23,20,0
SL000912,P0248,W04,2024-04-05,32,0
SL000913,P0116,W04,2024-07-16,14,1
SL000914,P0279,W04,2024-12-01,24,0
SL000915,P0365,W01,2024-01-03,46,0
SL000916,P0069,W02,2024-05-28,18,1
SL000917,P0351,W04,2024-04-20,47,0
SL000918,P0254,W01,2024-01-20,30,1
SL000919,P0181,W02,2024-07-21,28,0
SL000920,P0318,W01,2024-06-30,48,0
SL000921,P0169,W04,2024-11-26,14,0
SL000922,P0313,W03,2024-08-14,42,0
SL000923,P0249,W01,2024-10-18,21,0
SL000924,P0188,W04,2024-12-23,34,0
SL000925,P0054,W05,2024-03-16,5,0
SL000926,P0326,W02,2024-11-12,31,0
SL000927,P0357,W04,2024-11-11,3,0
SL000928,P0313,W05,2024-08-10,23,0
SL000929,P0138,W01,2024-02-05,39,0
SL000930,P0168,W01,2024-11-19,44,0
SL000931,P0391,W05,2024-10-26,30,1
SL000932,P0103,W05,2024-11-28,42,0
SL000933,P0422,W02,2024-03-30,43,0
SL000934,P0085,W01,2024-01-29,30,0
SL000935,P0317,W05,2024-06-24,49,0
SL000936,P0212,W03,2024-08-07,36,0
SL000937,P0003,W03,2024-05-15,38,0
SL000938,P0384,W05,2024-12-17,7,0
SL000939,P0179,W02,2024-06-23,5,0
SL000940,P0342,W01,2024-05-05,6,0
SL000941,P0303,W03,2024-06-19,49,0
SL000942,P0452,W05,2024-09-22,14,1
SL000943,P0476,W05,2024-05-13,11,1
SL000944,P0332,W04,2024-09-28,37,0
SL000945,P0038,W05,2024-01-26,2,0
SL000946,P0499,W02,2024-10-03,31,0
SL000947,P0420,W03,2024-04-09,46,0
SL000948,P0239,W04,2024-12-27,27,0
SL000949,P0169,W03,2024-01-30,16,0
SL000950,P0453,W03,2024-05-12,2,0
SL000951,P0397,W02,2024-12-16,49,0
SL000952,P0343,W05,2024-05-18,26,1
SL000953,P0314,W02,2024-07-09,16,1
SL000954,P0306,W05,2024-07-05,9,0
SL000955,P0030,W04,2024-05-19,9,0
SL000956,P0190,W02,2024-11-15,5,0
SL000957,P0357,W02,2024-08-24,36,0
SL000958,P0025,W01,2024-10-23,7,1
SL000959,P0112,W02,2024-07-18,32,1
SL000960,P0411,W01,2024-10-10,29,0
SL000961,P0435,W05,2024-03-20,37,0
SL000962,P0206,W05,2024-09-15,3,1
SL000963,P0185,W05,2024-04-10,30,1
SL000964,P0382,W01,2024-02-01,40,0
SL000965,P0496,W05,2024-10-03,31,0
SL000966,P0379,W03,2024-04-30,48,0
SL000967,P0047,W02,2024-02-24,27,0
SL000968,P0374,W01,2024-01-18,6,1
SL000969,P0228,W05,2024-11-04,29,0
SL000970,P0039,W03,2024-04-30,9,0
SL000971,P0016,W02,2024-04-19,20,0
SL000972,P0022,W02,2024-11-26,11,1
SL000973,P0213,W05,2024-03-01,19,0
SL000974,P0310,W03,2024-09-20,39,1
SL000975,P0149,W01,2024-09-24,10,0
SL000976,P0456,W05,2024-10-23,5,0
SL000977,P0241,W02,2024-05-06,39,0
SL000978,P0272,W02,2024-05-16,23,1
SL000979,P0059,W02,2024-03-18,6,0
SL000980,P0287,W05,2024-07-25,31,0
SL000981,P0426,W04,2024-07-02,18,0
SL000982,P0202,W04,2024-03-29,21,1
SL000983,P0032,W04,2024-11-15,15,0
SL000984,P0443,W03,2024-08-16,31,0
SL000985,P0162,W05,2024-03-04,10,0
SL000986,P0255,W02,2024-11-21,6,0
SL000987,P0254,W03,2024-02-24,24,0
SL000988,P0009,W04,2024-10-19,33,1
SL000989,P0465,W01,2024-10-07,28,0
SL000990,P0139,W03,2024-10-05,28,1
SL000991,P0480,W03,2024-07-06,10,0
SL000992,P0010,W05,2024-07-09,23,0
SL000993,P0214,W03,2024-09-29,15,0
SL000994,P0273,W05,2024-04-04,46,1
SL000995,P0324,W01,2024-03-30,48,0
SL000996,P0048,W02,2024-09-03,37,0
SL000997,P0436,W02,2024-03-15,14,0
SL000998,P0111,W04,2024-03-02,48,1
SL000999,P0153,W04,2024-08-09,14,1
SL001000,P0123,W01,2024-09-23,7,0
SL001001,P0405,W02,2024-04-30,36,0
SL001002,P0357,W04,2024-11-07,18,1
SL001003,P0102,W03,2024-11-04,15,1
SL001004,P0241,W05,2024-12-06,49,1
SL001005,P0321,W04,2024-01-28,33,1
SL001006,P0191,W01,2024-12-07,47,0
SL001007,P0217,W02,2024-10-28,48,1
SL001008,P0051,W01,2024-09-30,22,1
SL001009,P0292,W05,2024-01-23,43,1
SL001010,P0081,W05,2024-04-08,41,0
SL001011,P0489,W01,2024-10-11,17,0
SL001012,P0383,W04,2024-11-03,26,0
SL001013,P0088,W04,2024-04-19,15,1
SL001014,P0194,W02,2024-07-21,40,0
SL001015,P0104,W02,2024-04-15,18,0
SL001016,P0271,W03,2024-02-15,8,0
SL001017,P0096,W03,2024-09-13,3,0
SL001018,P0423,W02,2024-05-23,14,0
SL001019,P0379,W03,2024-01-25,34,0
SL001020,P0198,W01,2024-03-02,33,0
SL001021,P0001,W04,2024-08-17,37,1
SL001022,P0495,W03,2024-03-22,49,0
SL001023,P0407,W03,2024-12-01,1,1
SL001024,P0378,W01,2024-07-29,48,0
SL001025,P0167,W05,2024-07-15,35,1
SL001026,P0126,W02,2024-12-12,10,1
SL001027,P0313,W01,2024-07-16,19,1
SL001028,P0081,W05,2024-06-10,11,0
SL001029,P0418,W01,2024-07-26,35,0
SL001030,P0251,W04,2024-11-04,2,0
SL001031,P0169,W01,2024-02-13,3,0
SL001032,P0477,W01,2024-10-14,15,0
SL001033,P0073,W04,2024-10-05,41,0
SL001034,P0141,W02,2024-10-01,47,0
SL001035,P0070,W05,2024-08-08,28,0
SL001036,P0262,W03,2024-10-11,2,0
SL001037,P0340,W02,2024-05-25,30,0
SL001038,P0308,W01,2024-03-09,38,0
SL001039,P0245,W03,2024-05-19,5,0
SL001040,P0003,W04,2024-01-10,6,0
SL001041,P0337,W02,2024-04-20,5,0
SL001042,P0063,W05,2024-02-06,12,0
SL001043,P0049,W02,2024-03-21,4,0
SL001044,P0076,W02,2024-04-05,24,0
SL001045,P0368,W03,2024-02-24,25,1
SL001046,P0175,W04,2024-05-11,26,0
SL001047,P0109,W04,2024-08-10,46,0
SL001048,P0183,W02,2024-03-03,46,0
SL001049,P0192,W04,2024-01-12,43,0
SL001050,P0065,W03,2024-05-25,33,0
SL001051,P0337,W03,2024-09-20,21,0
SL001052,P0451,W05,2024-02-01,23,0
SL001053,P0474,W04,2024-02-18,37,0
SL001054,P0271,W05,2024-12-25,37,0
SL001055,P0100,W01,2024-07-05,12,1
SL001056,P0032,W03,2024-12-08,37,0
SL001057,P0352,W02,2024-04-08,21,0
SL001058,P0128,W03,2024-06-15,13,1
SL001059,P0452,W01,2024-11-01,43,0
SL001060,P0402,W02,2024-07-31,33,0
SL001061,P0369,W04,2024-07-17,44,0
SL001062,P0339,W04,2024-09-02,6,0
SL001063,P0043,W03,2024-06-02,43,0
SL001064,P0372,W02,2024-04-05,12,1
SL001065,P0419,W02,2024-03-03,38,0
SL001066,P0488,W05,2024-07-12,30,1
SL001067,P0078,W01,2024-11-17,37,1
SL001068,P0314,W04,2024-12-24,18,0
SL001069,P0289,W03,2024-10-28,16,0
SL001070,P0270,W02,2024-09-28,45,0
SL001071,P0162,W04,2024-03-30,7,1
SL001072,P0189,W03,2024-11-23,46,0
SL001073,P0247,W04,2024-09-28,1,1
SL001074,P0388,W03,2024-03-25,28,1
SL001075,P0216,W04,2024-10-21,44,0
SL001076,P0315,W05,2024-02-05,3,0
SL001077,P0413,W01,2024-01-18,43,0
SL001078,P0339,W04,2024-03-17,39,0
SL001079,P0390,W01,2024-02-18,10,0
SL001080,P0377,W04,2024-12-24,45,0
SL001081,P0481,W02,2024-08-23,14,0
SL001082,P0433,W05,2024-02-13,15,0
SL001083,P0168,W05,2024-04-18,6,0
SL001084,P0339,W01,2024-05-08,39,1
SL001085,P0193,W02,2024-01-07,45,0
SL001086,P0453,W03,2024-10-30,16,0
SL001087,P0283,W05,2024-04-21,47,0
SL001088,P0336,W02,2024-07-31,18,0
SL001089,P0390,W02,2024-10-30,35,0
SL001090,P0488,W01,2024-11-02,48,1
SL001091,P0013,W02,2024-12-28,25,0
SL001092,P0240,W02,2024-03-06,33,0
SL001093,P0320,W03,2024-01-31,33,0
SL001094,P0446,W01,2024-10-21,19,1
SL001095,P0483,W01,2024-09-21,38,1
SL001096,P0147,W02,2024-10-23,11,1
SL001097,P0204,W03,2024-11-14,39,1
SL001098,P0080,W04,2024-01-14,3,0
SL001099,P0379,W05,2024-02-27,38,0
SL001100,P0043,W01,2024-12-09,1,0
SL001101,P0458,W03,2024-08-29,40,1
SL001102,P0089,W03,2024-12-18,25,0
SL001103,P0148,W02,2024-09-04,32,0
SL001104,P0095,W05,2024-04-07,46,0
SL001105,P0452,W01,2024-06-10,36,0
SL001106,P0428,W04,2024-09-03,4,0
SL001107,P0151,W02,2024-11-21,23,1
SL001108,P0002,W01,2024-12-07,16,1
SL001109,P0376,W01,2024-01-04,11,0
SL001110,P0022,W03,2024-11-01,22,0
SL001111,P0371,W05,2024-09-17,39,0
SL001112,P0313,W04,2024-11-26,33,0
SL001113,P0485,W05,2024-02-14,41,0
SL001114,P0328,W03,2024-07-29,38,0
SL001115,P0007,W04,2024-08-31,13,0
SL001116,P0206,W04,2024-07-21,21,0
SL001117,P0440,W02,2024-07-21,12,1
SL001118,P0375,W04,2024-01-27,26,0
SL001119,P0451,W01,2024-04-27,49,1
SL001120,P0114,W05,2024-08-13,1,0
SL001121,P0272,W05,2024-12-25,41,0
SL001122,P0083,W02,2024-07-23,22,0
SL001123,P0179,W04,2024-09-03,27,0
SL001124,P0210,W03,2024-02-18,32,0
SL001125,P0500,W01,2024-12-31,8,0
SL001126,P0464,W02,2024-09-09,34,0
SL001127,P0328,W04,2024-03-18,18,0
SL001128,P0124,W03,2024-09-13,4,0
SL001129,P0481,W04,2024-04-29,1,0
SL001130,P0113,W02,2024-02-04,44,0
SL001131,P0012,W03,2024-11-07,16,0
SL001132,P0126,W03,2024-05-22,30,0
SL001133,P0053,W03,2024-07-15,23,0
SL001134,P0331,W03,2024-09-16,31,0
SL001135,P0389,W04,2024-12-31,28,0
SL001136,P0283,W03,2024-03-24,37,0
SL001137,P0140,W04,2024-07-10,16,1
SL001138,P0401,W03,2024-01-22,41,0
SL001139,P0390,W03,2024-01-24,9,0
SL001140,P0097,W02,2024-03-15,2,0
SL001141,P0005,W04,2024-12-31,46,0
SL001142,P0057,W04,2024-05-13,43,0
SL001143,P0412,W05,2024-06-15,2,1
SL001144,P0334,W02,2024-04-19,32,0
SL001145,P0069,W04,2024-03-30,16,0
SL001146,P0118,W02,2024-02-06,13,0
SL001147,P0376,W02,2024-11-05,49,0
SL001148,P0059,W02,2024-02-20,27,0
SL001149,P0033,W01,2024-02-29,31,0
SL001150,P0318,W04,2024-03-12,33,0
SL001151,P0050,W02,2024-05-07,21,0
SL001152,P0368,W01,2024-11-02,19,0
SL001153,P0489,W01,2024-03-02,48,0
SL001154,P0019,W03,2024-10-31,13,0
SL001155,P0214,W03,2024-06-27,19,1
SL001156,P0197,W04,2024-01-28,35,0
SL001157,P0379,W03,2024-08-27,35,0
SL001158,P0450,W04,2024-08-19,33,0
SL001159,P0478,W01,2024-06-01,3,0
SL001160,P0047,W01,2024-11-28,48,0
SL001161,P0167,W04,2024-01-07,21,0
SL001162,P0452,W03,2024-03-05,40,0
SL001163,P0289,W03,2024-05-02,23,0
SL001164,P0141,W04,2024-02-05,48,0
SL001165,P0084,W05,2024-08-25,45,0
SL001166,P0182,W03,2024-03-13,45,1
SL001167,P0391,W02,2024-01-30,11,1
SL001168,P0079,W03,2024-08-14,4,0
SL001169,P0215,W05,2024-10-29,4,0
SL001170,P0014,W01,2024-12-12,15,0
SL001171,P0215,W01,2024-10-11,28,0
SL001172,P0403,W01,2024-01-05,36,0
SL001173,P0128,W03,2024-03-05,8,0
SL001174,P0310,W01,2024-08-22,24,0
SL001175,P0477,W05,2024-04-24,34,0
SL001176,P0248,W05,2024-11-14,15,0
SL001177,P0404,W03,2024-09-02,23,0
SL001178,P0029,W02,2024-12-14,27,1
SL001179,P0280,W03,2024-01-17,14,1
SL001180,P0338,W01,2024-11-02,2,1
SL001181,P0319,W03,2024-02-06,35,1
SL001182,P0202,W05,2024-12-09,43,0
SL001183,P0361,W03,2024-08-06,7,0
SL001184,P0057,W03,2024-05-16,16,0
SL001185,P0392,W02,2024-09-02,22,0
SL001186,P0218,W05,2024-02-07,28,1
SL001187,P0062,W04,2024-09-07,32,0
SL001188,P0157,W04,2024-02-22,7,0
SL001189,P0202,W05,2024-12-11,22,1
SL001190,P0017,W04,2024-11-04,43,0
SL001191,P0322,W01,2024-07-21,2,0
SL001192,P0006,W04,2024-02-18,8,0
SL001193,P0058,W01,2024-05-01,7,0
SL001194,P0325,W05,2024-11-21,38,0
SL001195,P0412,W04,2024-01-16,48,1
SL001196,P0318,W04,2024-09-25,21,0
SL001197,P0169,W01,2024-08-23,43,0
SL001198,P0453,W01,2024-04-30,22,1
SL001199,P0082,W03,2024-05-18,35,0
SL001200,P0474,W02,2024-03-27,18,0
SL001201,P0468,W04,2024-05-09,9,0
SL001202,P0425,W02,2024-09-08,49,0
SL001203,P0433,W02,2024-12-15,2,0
SL001204,P0219,W04,2024-10-01,42,0
SL001205,P0177,W01,2024-12-25,42,0
SL001206,P0204,W03,2024-10-27,17,0
SL001207,P0071,W05,2024-02-16,40,1
SL001208,P0387,W04,2024-03-19,20,1
SL001209,P0266,W04,2024-10-24,6,0
SL001210,P0098,W05,2024-12-29,11,0
