PO_ID,SKU,Supplier_ID,Order_Date,Quantity_Ordered,Delivery_Date,Status
PO000423,P0065,S02,2024-09-14,441,2024-09-24,Delivered
PO000424,P0015,S06,2024-07-08,332,2024-07-23,Delivered
PO000425,P0330,S06,2024-05-01,91,2024-05-14,Delivered
PO000426,P0081,S06,2024-07-21,187,2024-08-08,Delivered
PO000427,P0131,S09,2024-12-17,218,2025-01-02,Pending
PO000428,P0184,S10,2024-11-08,214,2024-11-20,Delivered
PO000429,P0108,S05,2024-06-24,436,2024-06-29,Delivered
PO000430,P0092,S07,2024-05-16,492,2024-05-25,Delivered
PO000431,P0337,S07,2024-01-30,195,2024-02-14,Delivered
PO000432,P0354,S03,2024-04-07,409,2024-04-21,Delivered
PO000433,P0104,S02,2024-06-10,373,2024-06-27,Delivered
PO000434,P0064,S07,2024-06-10,188,2024-06-16,Delivered
PO000435,P0068,S05,2024-12-24,336,2025-01-05,Pending
PO000436,P0019,S05,2024-03-06,370,2024-03-16,Delivered
PO000437,P0015,S02,2024-07-25,325,2024-08-04,Delivered
PO000438,P0089,S08,2024-02-07,490,2024-02-23,Delivered
PO000439,P0254,S04,2024-09-03,327,2024-09-11,Delivered
PO000440,P0236,S06,2024-07-03,299,2024-07-18,Delivered
PO000441,P0080,S10,2024-12-10,134,2024-12-27,Delivered
PO000442,P0286,S02,2024-09-07,164,2024-09-21,Delivered
PO000443,P0419,S03,2024-08-15,82,2024-09-01,Delivered
PO000444,P0047,S10,2024-01-24,56,2024-02-10,Delivered
PO000445,P0087,S06,2024-01-15,467,2024-01-26,Delivered
PO000446,P0334,S08,2024-11-15,227,2024-12-01,Delivered
PO000447,P0178,S06,2024-12-15,295,2024-12-30,Delivered
PO000448,P0441,S09,2024-02-18,222,2024-03-04,Delivered
PO000449,P0333,S05,2024-08-27,162,2024-09-06,Delivered
PO000450,P0349,S08,2024-07-13,401,2024-07-24,Delivered
PO000451,P0280,S07,2024-05-09,480,2024-05-27,Delivered
PO000452,P0043,S09,2024-09-19,153,2024-09-28,Delivered
PO000453,P0320,S05,2024-06-12,237,2024-06-24,Delivered
PO000454,P0281,S03,2024-04-24,334,2024-05-12,Delivered
PO000455,P0059,S03,2024-08-06,50,2024-08-21,Delivered
PO000456,P0274,S08,2024-05-14,237,2024-05-24,Delivered
PO000457,P0498,S04,2024-03-13,153,2024-03-30,Delivered
PO000458,P0452,S10,2024-05-01,102,2024-05-12,Delivered
PO000459,P0158,S03,2024-11-20,271,2024-12-06,Delivered
PO000460,P0188,S02,2024-12-15,388,2024-12-25,Delivered
PO000461,P0204,S06,2024-04-28,189,2024-05-10,Delivered
PO000462,P0028,S09,2024-12-02,474,2024-12-08,Delivered
PO000463,P0149,S10,2024-04-14,238,2024-04-29,Delivered
PO000464,P0308,S01,2024-11-25,147,2024-12-01,Delivered
PO000465,P0445,S08,2024-09-15,71,2024-09-21,Delivered
PO000466,P0026,S04,2024-07-01,227,2024-07-09,Delivered
PO000467,P0342,S04,2024-02-23,471,2024-02-28,Delivered
PO000468,P0307,S08,2024-08-04,182,2024-08-09,Delivered
PO000469,P0244,S09,2024-03-12,401,2024-03-31,Delivered
PO000470,P0060,S04,2024-07-02,140,2024-07-09,Delivered
PO000471,P0169,S06,2024-09-25,118,2024-10-03,Delivered
PO000472,P0498,S05,2024-05-07,343,2024-05-19,Delivered
PO000473,P0274,S07,2024-03-26,344,2024-04-05,Delivered
PO000474,P0433,S02,2024-01-05,396,2024-01-22,Delivered
PO000475,P0286,S01,2024-04-27,127,2024-05-05,Delivered
PO000476,P0393,S04,2024-12-18,284,2024-12-31,Delivered
PO000477,P0431,S09,2024-02-03,153,2024-02-15,Delivered
PO000478,P0447,S04,2024-09-02,305,2024-09-19,Delivered
PO000479,P0192,S10,2024-03-17,75,2024-03-29,Delivered
PO000480,P0058,S07,2024-08-12,269,2024-08-17,Delivered
PO000481,P0469,S02,2024-05-13,182,2024-05-23,Delivered
PO000482,P0093,S08,2024-04-17,72,2024-05-06,Delivered
PO000483,P0245,S04,2024-05-09,212,2024-05-28,Delivered
PO000484,P0165,S04,2024-11-03,490,2024-11-19,Delivered
PO000485,P0183,S06,2024-05-22,267,2024-06-03,Delivered
PO000486,P0034,S01,2024-08-20,394,2024-08-30,Delivered
PO000487,P0489,S09,2024-06-14,240,2024-07-01,Delivered
PO000488,P0355,S01,2024-12-20,468,2024-12-27,Delivered
PO000489,P0212,S03,2024-03-05,461,2024-03-21,Delivered
PO000490,P0193,S06,2024-08-30,395,2024-09-07,Delivered
PO000491,P0224,S09,2024-07-13,303,2024-07-26,Delivered
PO000492,P0081,S09,2024-10-20,83,2024-11-01,Delivered
PO000493,P0213,S05,2024-08-16,272,2024-09-03,Delivered
PO000494,P0346,S09,2024-01-10,395,2024-01-23,Delivered
PO000495,P0161,S02,2024-12-19,126,2025-01-06,Pending
PO000496,P0380,S05,2024-02-25,259,2024-03-02,Delivered
PO000497,P0037,S08,2024-04-07,333,2024-04-17,Delivered
PO000498,P0476,S08,2024-11-09,176,2024-11-23,Delivered
PO000499,P0249,S05,2024-09-22,497,2024-10-10,Delivered
PO000500,P0284,S08,2024-02-19,262,2024-03-02,Delivered
PO000501,P0254,S05,2024-05-07,144,2024-05-15,Delivered
PO000502,P0270,S05,2024-12-07,320,2024-12-15,Delivered
PO000503,P0033,S02,2024-04-24,496,2024-05-13,Delivered
PO000504,P0091,S08,2024-08-13,225,2024-08-19,Delivered
PO000505,P0480,S03,2024-12-26,390,2025-01-12,Pending
PO000506,P0404,S09,2024-11-17,434,2024-11-23,Delivered
PO000507,P0268,S09,2024-12-20,180,2025-01-08,Pending
PO000508,P0040,S03,2024-11-09,458,2024-11-18,Delivered
PO000509,P0389,S01,2024-01-24,472,2024-01-31,Delivered
PO000510,P0478,S01,2024-03-20,427,2024-03-25,Delivered
PO000511,P0039,S05,2024-03-21,442,2024-04-01,Delivered
PO000512,P0320,S01,2024-04-05,203,2024-04-24,Delivered
PO000513,P0347,S08,2024-12-13,169,2025-01-01,Pending
PO000514,P0086,S03,2024-08-12,449,2024-08-26,Delivered
PO000515,P0393,S03,2024-07-17,401,2024-07-24,Delivered
PO000516,P0158,S10,2024-01-06,240,2024-01-11,Delivered
PO000517,P0478,S09,2024-01-11,78,2024-01-28,Delivered
PO000518,P0223,S05,2024-11-05,114,2024-11-13,Delivered
PO000519,P0390,S05,2024-03-30,156,2024-04-11,Delivered
PO000520,P0356,S06,2024-08-13,459,2024-08-30,Delivered
PO000521,P0444,S10,2024-10-07,208,2024-10-23,Delivered
PO000522,P0259,S08,2024-04-01,258,2024-04-15,Delivered
PO000523,P0141,S07,2024-11-07,110,2024-11-25,Delivered
PO000524,P0062,S02,2024-01-10,51,2024-01-16,Delivered
PO000525,P0265,S05,2024-12-21,394,2025-01-03,Pending
PO000526,P0134,S08,2024-08-30,139,2024-09-08,Delivered
PO000527,P0288,S07,2024-08-21,280,2024-08-27,Delivered
PO000528,P0159,S04,2024-09-06,61,2024-09-11,Delivered
PO000529,P0243,S01,2024-02-07,153,2024-02-16,Delivered
PO000530,P0051,S08,2024-12-27,141,2025-01-04,Pending
PO000531,P0086,S01,2024-04-20,126,2024-05-03,Delivered
PO000532,P0479,S01,2024-05-01,180,2024-05-09,Delivered
PO000533,P0473,S02,2024-07-19,337,2024-07-25,Delivered
PO000534,P0479,S04,2024-12-24,177,2025-01-04,Pending
PO000535,P0210,S02,2024-01-21,63,2024-01-28,Delivered
PO000536,P0035,S01,2024-12-11,477,2024-12-18,Delivered
PO000537,P0021,S04,2024-12-20,173,2024-12-30,Delivered
PO000538,P0049,S06,2024-06-01,166,2024-06-20,Delivered
PO000539,P0480,S02,2024-10-01,217,2024-10-10,Delivered
PO000540,P0184,S06,2024-07-22,164,2024-07-29,Delivered
PO000541,P0365,S09,2024-11-07,461,2024-11-15,Delivered
PO000542,P0322,S09,2024-12-15,189,2024-12-31,Delivered
PO000543,P0086,S02,2024-06-17,106,2024-07-05,Delivered
PO000544,P0158,S04,2024-06-28,318,2024-07-07,Delivered
PO000545,P0497,S05,2024-10-29,339,2024-11-09,Delivered
PO000546,P0106,S04,2024-07-24,414,2024-08-10,Delivered
PO000547,P0209,S10,2024-04-18,223,2024-05-05,Delivered
PO000548,P0128,S04,2024-02-14,239,2024-03-04,Delivered
PO000549,P0016,S09,2024-04-17,318,2024-04-23,Delivered
PO000550,P0351,S09,2024-11-12,317,2024-11-22,Delivered
PO000551,P0229,S09,2024-03-12,486,2024-03-20,Delivered
PO000552,P0363,S03,2024-02-13,454,2024-03-02,Delivered
PO000553,P0439,S03,2024-03-25,102,2024-04-03,Delivered
PO000554,P0061,S10,2024-12-04,431,2024-12-13,Delivered
PO000555,P0299,S04,2024-12-18,80,2025-01-01,Pending
PO000556,P0330,S09,2024-09-11,360,2024-09-23,Delivered
PO000557,P0275,S07,2024-10-04,416,2024-10-18,Delivered
PO000558,P0067,S01,2024-03-03,165,2024-03-12,Delivered
PO000559,P0396,S06,2024-11-24,171,2024-12-08,Delivered
PO000560,P0174,S05,2024-12-16,371,2024-12-25,Delivered
PO000561,P0482,S10,2024-06-24,299,2024-06-30,Delivered
PO000562,P0147,S03,2024-06-03,51,2024-06-12,Delivered
PO000563,P0027,S10,2024-06-26,171,2024-07-01,Delivered
PO000564,P0279,S09,2024-05-18,96,2024-06-01,Delivered
PO000565,P0450,S06,2024-08-16,97,2024-08-21,Delivered
PO000566,P0288,S08,2024-09-29,396,2024-10-07,Delivered
PO000567,P0321,S02,2024-06-04,298,2024-06-10,Delivered
PO000568,P0432,S08,2024-02-19,203,2024-02-28,Delivered
PO000569,P0099,S01,2024-07-13,316,2024-07-20,Delivered
PO000570,P0285,S04,2024-09-28,476,2024-10-13,Delivered
PO000571,P0325,S04,2024-11-05,71,2024-11-18,Delivered
PO000572,P0455,S08,2024-03-06,251,2024-03-19,Delivered
PO000573,P0340,S02,2024-06-22,413,2024-07-02,Delivered
PO000574,P0488,S09,2024-04-18,466,2024-04-24,Delivered
PO000575,P0257,S01,2024-04-09,370,2024-04-25,Delivered
PO000576,P0386,S04,2024-07-02,402,2024-07-11,Delivered
PO000577,P0382,S04,2024-09-26,432,2024-10-12,Delivered
PO000578,P0434,S08,2024-08-20,256,2024-09-07,Delivered
PO000579,P0455,S08,2024-01-16,99,2024-01-22,Delivered
PO000580,P0017,S09,2024-03-15,59,2024-04-03,Delivered
PO000581,P0480,S10,2024-09-11,79,2024-09-23,Delivered
PO000582,P0396,S03,2024-02-08,254,2024-02-21,Delivered
PO000583,P0042,S04,2024-07-06,481,2024-07-15,Delivered
PO000584,P0488,S04,2024-02-10,279,2024-02-26,Delivered
PO000585,P0256,S07,2024-05-30,236,2024-06-11,Delivered
PO000586,P0105,S04,2024-10-11,139,2024-10-22,Delivered
PO000587,P0054,S09,2024-01-11,74,2024-01-21,Delivered
PO000588,P0499,S05,2024-05-17,411,2024-05-28,Delivered
PO000589,P0184,S07,2024-07-10,64,2024-07-23,Delivered
PO000590,P0383,S01,2024-09-28,267,2024-10-03,Delivered
PO000591,P0147,S06,2024-09-27,485,2024-10-14,Delivered
PO000592,P0185,S02,2024-11-14,111,2024-11-19,Delivered
PO000593,P0301,S04,2024-01-25,230,2024-02-02,Delivered
PO000594,P0485,S06,2024-03-08,295,2024-03-15,Delivered
PO000595,P0138,S07,2024-07-22,235,2024-08-06,Delivered
PO000596,P0180,S09,2024-03-20,286,2024-04-05,Delivered
PO000597,P0287,S07,2024-12-07,158,2024-12-20,Delivered
PO000598,P0071,S05,2024-02-27,450,2024-03-12,Delivered
PO000599,P0242,S01,2024-09-18,143,2024-10-01,Delivered
PO000600,P0198,S10,2024-02-02,321,2024-02-15,Delivered
PO000601,P0049,S03,2024-05-26,283,2024-06-06,Delivered
PO000602,P0423,S07,2024-09-27,435,2024-10-14,Delivered
PO000603,P0440,S07,2024-12-13,253,2025-01-01,Pending
PO000604,P0264,S07,2024-12-01,277,2024-12-15,Delivered
PO000605,P0109,S06,2024-06-15,190,2024-06-20,Delivered
PO000606,P0436,S10,2024-10-26,398,2024-11-06,Delivered
PO000607,P0188,S09,2024-04-25,246,2024-05-09,Delivered
PO000608,P0298,S09,2024-11-11,105,2024-11-25,Delivered
PO000609,P0015,S06,2024-02-15,334,2024-02-28,Delivered
PO000610,P0116,S09,2024-03-11,392,2024-03-23,Delivered
PO000611,P0363,S08,2024-12-30,490,2025-01-17,Pending
PO000612,P0131,S03,2024-12-10,348,2024-12-19,Delivered
PO000613,P0283,S07,2024-07-22,457,2024-08-09,Delivered
PO000614,P0417,S02,2024-08-15,328,2024-08-25,Delivered
PO000615,P0169,S05,2024-05-03,154,2024-05-16,Delivered
PO000616,P0477,S07,2024-03-07,194,2024-03-18,Delivered
PO000617,P0279,S06,2024-09-24,273,2024-10-13,Delivered
PO000618,P0488,S06,2024-06-17,328,2024-06-27,Delivered
PO000619,P0240,S02,2024-09-10,375,2024-09-29,Delivered
PO000620,P0307,S08,2024-10-02,419,2024-10-17,Delivered
PO000621,P0500,S10,2024-06-01,88,2024-06-20,Delivered
PO000622,P0036,S03,2024-12-14,307,2024-12-20,Delivered
PO000623,P0035,S02,2024-04-03,483,2024-04-12,Delivered
PO000624,P0295,S01,2024-08-07,250,2024-08-25,Delivered
PO000625,P0174,S05,2024-05-26,116,2024-06-06,Delivered
PO000626,P0220,S01,2024-02-18,154,2024-02-25,Delivered
PO000627,P0152,S04,2024-01-21,263,2024-02-08,Delivered
PO000628,P0144,S08,2024-02-17,300,2024-03-03,Delivered
PO000629,P0099,S09,2024-05-04,149,2024-05-10,Delivered
PO000630,P0066,S06,2024-06-07,224,2024-06-22,Delivered
PO000631,P0289,S03,2024-07-27,188,2024-08-05,Delivered
PO000632,P0148,S04,2024-11-27,344,2024-12-16,Delivered
PO000633,P0313,S09,2024-12-30,95,2025-01-09,Pending
PO000634,P0298,S09,2024-03-20,368,2024-03-30,Delivered
PO000635,P0485,S02,2024-05-30,88,2024-06-14,Delivered
PO000636,P0070,S01,2024-12-01,189,2024-12-17,Delivered
PO000637,P0195,S07,2024-02-14,181,2024-02-24,Delivered
PO000638,P0346,S05,2024-06-14,292,2024-06-25,Delivered
PO000639,P0224,S09,2024-04-17,101,2024-04-30,Delivered
PO000640,P0222,S06,2024-07-21,439,2024-08-09,Delivered
PO000641,P0406,S08,2024-09-24,304,2024-10-05,Delivered
PO000642,P0184,S07,2024-12-11,232,2024-12-16,Delivered
PO000643,P0499,S01,2024-08-05,149,2024-08-10,Delivered
PO000644,P0282,S07,2024-09-27,128,2024-10-10,Delivered
PO000645,P0197,S03,2024-03-10,192,2024-03-17,Delivered
PO000646,P0488,S08,2024-05-17,473,2024-05-29,Delivered
PO000647,P0344,S10,2024-10-28,485,2024-11-16,Delivered
PO000648,P0088,S06,2024-12-04,427,2024-12-09,Delivered
PO000649,P0154,S10,2024-05-13,262,2024-05-21,Delivered
PO000650,P0015,S05,2024-04-07,66,2024-04-26,Delivered
PO000651,P0391,S02,2024-01-11,125,2024-01-18,Delivered
PO000652,P0158,S03,2024-10-15,474,2024-10-30,Delivered
PO000653,P0020,S01,2024-06-07,251,2024-06-18,Delivered
PO000654,P0007,S05,2024-06-02,129,2024-06-09,Delivered
PO000655,P0037,S04,2024-04-15,55,2024-04-24,Delivered
PO000656,P0194,S05,2024-03-13,390,2024-03-30,Delivered
PO000657,P0186,S08,2024-08-20,327,2024-08-26,Delivered
PO000658,P0223,S02,2024-01-07,408,2024-01-26,Delivered
PO000659,P0005,S07,2024-09-22,94,2024-09-29,Delivered
PO000660,P0393,S10,2024-06-16,446,2024-06-21,Delivered
PO000661,P0425,S08,2024-09-30,412,2024-10-18,Delivered
PO000662,P0360,S07,2024-12-02,374,2024-12-18,Delivered
PO000663,P0230,S07,2024-10-10,309,2024-10-26,Delivered
PO000664,P0111,S01,2024-10-08,133,2024-10-15,Delivered
PO000665,P0179,S10,2024-01-14,244,2024-02-02,Delivered
PO000666,P0024,S04,2024-03-07,73,2024-03-19,Delivered
PO000667,P0187,S08,2024-04-21,488,2024-05-08,Delivered
PO000668,P0260,S04,2024-02-02,484,2024-02-19,Delivered
PO000669,P0166,S01,2024-05-15,122,2024-05-22,Delivered
PO000670,P0357,S07,2024-12-18,144,2024-12-23,Delivered
PO000671,P0134,S09,2024-06-15,448,2024-06-25,Delivered
PO000672,P0406,S06,2024-09-20,219,2024-09-25,Delivered
PO000673,P0242,S09,2024-10-06,193,2024-10-23,Delivered
PO000674,P0449,S06,2024-04-25,373,2024-05-02,Delivered
PO000675,P0185,S02,2024-05-21,82,2024-05-27,Delivered
PO000676,P0222,S04,2024-09-09,330,2024-09-24,Delivered
PO000677,P0059,S09,2024-11-28,181,2024-12-05,Delivered
PO000678,P0456,S10,2024-10-27,64,2024-11-13,Delivered
PO000679,P0408,S02,2024-11-22,317,2024-12-06,Delivered
PO000680,P0091,S06,2024-04-17,414,2024-05-05,Delivered
PO000681,P0290,S03,2024-12-31,154,2025-01-14,Pending
PO000682,P0216,S05,2024-12-06,85,2024-12-12,Delivered
PO000683,P0155,S08,2024-07-13,217,2024-07-18,Delivered
PO000684,P0388,S02,2024-02-07,179,2024-02-22,Delivered
PO000685,P0053,S09,2024-12-07,377,2024-12-16,Delivered
PO000686,P0471,S06,2024-06-28,245,2024-07-17,Delivered
PO000687,P0410,S09,2024-11-09,289,2024-11-17,Delivered
PO000688,P0254,S03,2024-10-18,445,2024-10-23,Delivered
PO000689,P0480,S02,2024-01-31,289,2024-02-17,Delivered
PO000690,P0164,S01,2024-01-29,133,2024-02-15,Delivered
PO000691,P0103,S09,2024-05-21,212,2024-05-28,Delivered
PO000692,P0128,S07,2024-04-30,212,2024-05-14,Delivered
PO000693,P0115,S02,2024-02-10,442,2024-02-26,Delivered
PO000694,P0133,S02,2024-06-27,252,2024-07-06,Delivered
PO000695,P0184,S02,2024-11-08,489,2024-11-19,Delivered
PO000696,P0049,S01,2024-01-05,79,2024-01-24,Delivered
PO000697,P0489,S04,2024-09-14,86,2024-10-02,Delivered
PO000698,P0363,S05,2024-03-22,131,2024-03-27,Delivered
PO000699,P0166,S10,2024-01-17,213,2024-01-30,Delivered
PO000700,P0280,S06,2024-09-01,359,2024-09-12,Delivered
PO000701,P0414,S02,2024-07-08,177,2024-07-15,Delivered
PO000702,P0075,S06,2024-07-03,365,2024-07-17,Delivered
PO000703,P0183,S03,2024-10-22,414,2024-10-31,Delivered
PO000704,P0350,S01,2024-12-13,263,2024-12-22,Delivered
PO000705,P0324,S08,2024-10-30,247,2024-11-10,Delivered
PO000706,P0492,S10,2024-11-19,148,2024-12-08,Delivered
PO000707,P0162,S05,2024-10-29,117,2024-11-04,Delivered
PO000708,P0043,S05,2024-08-11,407,2024-08-19,Delivered
PO000709,P0063,S07,2024-12-01,112,2024-12-10,Delivered
PO000710,P0430,S01,2024-01-06,288,2024-01-13,Delivered
PO000711,P0129,S07,2024-08-29,442,2024-09-11,Delivered
PO000712,P0361,S05,2024-05-26,305,2024-06-14,Delivered
PO000713,P0213,S07,2024-01-16,431,2024-01-27,Delivered
PO000714,P0046,S06,2024-08-27,305,2024-09-08,Delivered
PO000715,P0078,S01,2024-12-08,216,2024-12-27,Delivered
PO000716,P0071,S03,2024-08-30,108,2024-09-13,Delivered
PO000717,P0368,S09,2024-02-09,187,2024-02-15,Delivered
PO000718,P0360,S02,2024-05-02,207,2024-05-12,Delivered
PO000719,P0100,S07,2024-03-23,298,2024-03-29,Delivered
PO000720,P0043,S06,2024-08-20,131,2024-08-29,Delivered
PO000721,P0071,S06,2024-06-03,477,2024-06-22,Delivered
PO000722,P0186,S03,2024-01-19,367,2024-02-07,Delivered
PO000723,P0290,S06,2024-05-21,270,2024-05-31,Delivered
PO000724,P0439,S05,2024-05-04,59,2024-05-12,Delivered
PO000725,P0433,S07,2024-11-19,119,2024-11-30,Delivered
PO000726,P0484,S01,2024-08-07,169,2024-08-19,Delivered
PO000727,P0175,S01,2024-06-24,69,2024-07-12,Delivered
PO000728,P0471,S09,2024-11-22,354,2024-12-03,Delivered
PO000729,P0313,S04,2024-04-28,379,2024-05-14,Delivered
PO000730,P0324,S01,2024-12-10,257,2024-12-24,Delivered
PO000731,P0344,S09,2024-08-30,95,2024-09-12,Delivered
PO000732,P0058,S03,2024-04-12,479,2024-04-21,Delivered
PO000733,P0273,S07,2024-10-18,498,2024-10-27,Delivered
PO000734,P0471,S07,2024-12-03,339,2024-12-21,Delivered
PO000735,P0019,S06,2024-01-09,289,2024-01-16,Delivered
PO000736,P0245,S04,2024-08-24,171,2024-09-04,Delivered
PO000737,P0040,S07,2024-12-29,354,2025-01-16,Pending
PO000738,P0254,S10,2024-03-11,449,2024-03-23,Delivered
PO000739,P0123,S06,2024-12-24,156,2025-01-07,Pending
PO000740,P0412,S01,2024-09-19,290,2024-09-26,Delivered
PO000741,P0036,S08,2024-03-27,86,2024-04-13,Delivered
PO000742,P0175,S01,2024-02-19,130,2024-02-29,Delivered
PO000743,P0354,S10,2024-08-19,379,2024-08-28,Delivered
PO000744,P0407,S09,2024-02-04,170,2024-02-22,Delivered
PO000745,P0404,S04,2024-07-30,383,2024-08-13,Delivered
PO000746,P0100,S07,2024-04-21,473,2024-04-30,Delivered
PO000747,P0108,S08,2024-06-20,300,2024-07-01,Delivered
PO000748,P0386,S07,2024-09-10,354,2024-09-25,Delivered
PO000749,P0271,S07,2024-12-09,88,2024-12-17,Delivered
PO000750,P0268,S06,2024-04-12,353,2024-04-20,Delivered
PO000751,P0255,S08,2024-08-14,305,2024-08-27,Delivered
PO000752,P0093,S10,2024-04-13,422,2024-04-23,Delivered
PO000753,P0431,S06,2024-09-25,392,2024-10-09,Delivered
PO000754,P0372,S09,2024-08-24,84,2024-09-02,Delivered
PO000755,P0164,S01,2024-07-26,375,2024-08-12,Delivered
PO000756,P0412,S10,2024-11-28,77,2024-12-13,Delivered
PO000757,P0266,S05,2024-05-10,473,2024-05-21,Delivered
PO000758,P0184,S09,2024-11-24,426,2024-12-12,Delivered
PO000759,P0137,S05,2024-12-28,323,2025-01-16,Pending
PO000760,P0104,S07,2024-10-06,87,2024-10-11,Delivered
PO000761,P0016,S07,2024-02-28,292,2024-03-10,Delivered
PO000762,P0458,S04,2024-02-24,229,2024-03-07,Delivered
PO000763,P0228,S10,2024-01-22,137,2024-02-04,Delivered
PO000764,P0272,S03,2024-01-28,494,2024-02-12,Delivered
PO000765,P0413,S09,2024-08-15,126,2024-08-21,Delivered
PO000766,P0325,S05,2024-12-01,372,2024-12-20,Delivered
PO000767,P0216,S05,2024-06-21,352,2024-06-28,Delivered
PO000768,P0407,S05,2024-06-03,341,2024-06-20,Delivered
PO000769,P0309,S01,2024-10-25,190,2024-11-11,Delivered
PO000770,P0226,S08,2024-06-18,100,2024-06-26,Delivered
PO000771,P0068,S07,2024-04-25,192,2024-04-30,Delivered
PO000772,P0373,S02,2024-09-27,209,2024-10-05,Delivered
PO000773,P0412,S05,2024-01-26,100,2024-02-01,Delivered
PO000774,P0325,S02,2024-10-25,259,2024-11-08,Delivered
PO000775,P0372,S03,2024-07-02,59,2024-07-13,Delivered
PO000776,P0111,S10,2024-10-20,180,2024-10-25,Delivered
PO000777,P0191,S08,2024-11-16,206,2024-11-27,Delivered
PO000778,P0228,S06,2024-05-21,192,2024-06-03,Delivered
PO000779,P0329,S04,2024-12-07,314,2024-12-26,Delivered
PO000780,P0432,S06,2024-04-11,336,2024-04-29,Delivered
PO000781,P0401,S04,2024-09-30,145,2024-10-13,Delivered
PO000782,P0110,S01,2024-11-27,374,2024-12-03,Delivered
PO000783,P0259,S02,2024-02-23,390,2024-03-08,Delivered
PO000784,P0450,S05,2024-08-05,180,2024-08-21,Delivered
PO000785,P0337,S03,2024-02-08,418,2024-02-26,Delivered
PO000786,P0438,S04,2024-09-08,161,2024-09-16,Delivered
PO000787,P0331,S09,2024-01-11,396,2024-01-19,Delivered
PO000788,P0074,S04,2024-02-12,380,2024-02-20,Delivered
PO000789,P0475,S09,2024-10-16,377,2024-10-24,Delivered
PO000790,P0363,S07,2024-05-14,358,2024-05-25,Delivered
PO000791,P0346,S01,2024-01-24,128,2024-02-05,Delivered
PO000792,P0221,S07,2024-12-19,62,2024-12-31,Delivered
PO000793,P0405,S08,2024-08-15,57,2024-09-03,Delivered
PO000794,P0203,S10,2024-03-06,148,2024-03-22,Delivered
PO000795,P0054,S06,2024-10-27,159,2024-11-15,Delivered
PO000796,P0452,S07,2024-01-02,217,2024-01-14,Delivered
PO000797,P0286,S01,2024-01-20,245,2024-02-03,Delivered
PO000798,P0368,S10,2024-12-23,296,2024-12-30,Delivered
PO000799,P0166,S07,2024-02-24,442,2024-03-03,Delivered
PO000800,P0004,S06,2024-06-13,113,2024-06-19,Delivered
PO000801,P0387,S09,2024-03-03,339,2024-03-14,Delivered
PO000802,P0425,S08,2024-07-18,370,2024-07-24,Delivered
PO000803,P0345,S01,2024-10-16,75,2024-10-28,Delivered
PO000804,P0324,S07,2024-05-14,145,2024-05-30,Delivered
PO000805,P0273,S08,2024-01-05,467,2024-01-11,Delivered
PO000806,P0131,S06,2024-08-11,333,2024-08-28,Delivered
