Transaction_ID,SKU,Warehouse_ID,Transaction_Date,Transaction_Type,Quantity
TX000536,P0138,W04,2024-04-15,Receipt,194
TX000537,P0311,W01,2024-12-25,Receipt,193
TX000538,P0220,W01,2024-05-23,Issue,-90
TX000539,P0152,W05,2024-06-11,Issue,-73
TX000540,P0126,W04,2024-06-25,Receipt,168
TX000541,P0246,W01,2024-08-29,Issue,-180
TX000542,P0040,W03,2024-06-07,Receipt,49
TX000543,P0191,W02,2024-03-16,Issue,-45
TX000544,P0162,W05,2024-11-05,Receipt,109
TX000545,P0124,W01,2024-01-23,Issue,-114
TX000546,P0177,W02,2024-08-21,Issue,-128
TX000547,P0319,W03,2024-04-11,Issue,-148
TX000548,P0361,W05,2024-01-17,Issue,-199
TX000549,P0265,W05,2024-12-29,Issue,-159
TX000550,P0175,W01,2024-01-14,Issue,-167
TX000551,P0221,W05,2024-04-06,Issue,-9
TX000552,P0173,W02,2024-06-24,Issue,-141
TX000553,P0233,W04,2024-10-30,Issue,-197
TX000554,P0420,W02,2024-01-06,Issue,-147
TX000555,P0137,W03,2024-10-05,Receipt,42
TX000556,P0233,W05,2024-10-30,Issue,-15
TX000557,P0239,W03,2024-06-25,Issue,-83
TX000558,P0139,W03,2024-11-12,Receipt,93
TX000559,P0085,W05,2024-06-07,Receipt,180
TX000560,P0461,W04,2024-05-12,Issue,-156
TX000561,P0369,W02,2024-11-18,Issue,-178
TX000562,P0024,W03,2024-06-14,Issue,-78
TX000563,P0257,W02,2024-09-01,Issue,-15
TX000564,P0227,W03,2024-01-31,Issue,-19
TX000565,P0483,W05,2024-07-04,Issue,-163
TX000566,P0317,W05,2024-06-30,Issue,-36
TX000567,P0341,W05,2024-01-17,Receipt,161
TX000568,P0239,W05,2024-10-04,Issue,-39
TX000569,P0453,W05,2024-07-10,Receipt,165
TX000570,P0277,W02,2024-09-25,Issue,-177
TX000571,P0260,W03,2024-08-28,Receipt,181
TX000572,P0225,W01,2024-10-26,Receipt,84
TX000573,P0100,W04,2024-06-23,Receipt,152
TX000574,P0058,W01,2024-01-06,Issue,-39
TX000575,P0456,W03,2024-01-10,Receipt,25
TX000576,P0221,W02,2024-02-27,Receipt,162
TX000577,P0245,W03,2024-02-09,Issue,-138
TX000578,P0391,W04,2024-01-14,Receipt,60
TX000579,P0385,W03,2024-05-30,Issue,-64
TX000580,P0453,W05,2024-11-22,Issue,-88
TX000581,P0077,W01,2024-08-03,Issue,-56
TX000582,P0448,W04,2024-05-22,Issue,-124
TX000583,P0218,W04,2024-10-23,Receipt,17
TX000584,P0204,W01,2024-05-07,Receipt,42
TX000585,P0379,W02,2024-11-03,Issue,-170
TX000586,P0136,W01,2024-09-22,Receipt,118
TX000587,P0117,W01,2024-12-08,Issue,-105
TX000588,P0060,W01,2024-08-28,Receipt,47
TX000589,P0497,W02,2024-06-03,Receipt,78
TX000590,P0254,W04,2024-02-20,Receipt,80
TX000591,P0418,W03,2024-12-28,Issue,-90
TX000592,P0342,W01,2024-04-19,Receipt,169
TX000593,P0370,W02,2024-02-29,Issue,-159
TX000594,P0009,W03,2024-08-10,Receipt,65
TX000595,P0073,W03,2024-01-06,Issue,-116
TX000596,P0384,W04,2024-04-21,Issue,-199
TX000597,P0429,W05,2024-07-23,Issue,-159
TX000598,P0338,W03,2024-10-10,Receipt,27
TX000599,P0017,W01,2024-05-23,Receipt,4
TX000600,P0007,W03,2024-01-17,Issue,-120
TX000601,P0103,W05,2024-06-22,Receipt,25
TX000602,P0307,W05,2024-09-05,Issue,-105
TX000603,P0482,W04,2024-01-10,Receipt,158
TX000604,P0400,W02,2024-06-07,Receipt,194
TX000605,P0441,W04,2024-02-28,Receipt,175
TX000606,P0348,W05,2024-08-21,Issue,-82
TX000607,P0281,W02,2024-05-13,Issue,-39
TX000608,P0278,W04,2024-12-31,Issue,-56
TX000609,P0439,W01,2024-12-05,Issue,-108
TX000610,P0290,W03,2024-06-25,Receipt,187
TX000611,P0399,W01,2024-12-26,Receipt,123
TX000612,P0272,W01,2024-05-28,Issue,-169
TX000613,P0272,W03,2024-06-01,Receipt,159
TX000614,P0294,W03,2024-02-05,Issue,-35
TX000615,P0342,W05,2024-04-16,Issue,-114
TX000616,P0349,W03,2024-06-10,Receipt,80
TX000617,P0160,W01,2024-11-23,Issue,-78
TX000618,P0427,W03,2024-01-14,Issue,-51
TX000619,P0088,W05,2024-02-18,Receipt,33
TX000620,P0361,W02,2024-12-08,Issue,-106
TX000621,P0306,W04,2024-03-16,Receipt,126
TX000622,P0471,W01,2024-03-24,Issue,-186
TX000623,P0185,W03,2024-02-29,Receipt,74
TX000624,P0038,W02,2024-12-09,Issue,-69
TX000625,P0023,W04,2024-06-09,Issue,-21
TX000626,P0089,W04,2024-06-10,Receipt,196
TX000627,P0474,W04,2024-09-06,Receipt,136
TX000628,P0036,W01,2024-10-14,Issue,-180
TX000629,P0434,W04,2024-08-21,Issue,-30
TX000630,P0098,W01,2024-10-11,Issue,-161
TX000631,P0397,W01,2024-12-23,Issue,-173
TX000632,P0353,W05,2024-05-05,Receipt,54
TX000633,P0105,W04,2024-08-28,Issue,-107
TX000634,P0366,W03,2024-12-07,Issue,-32
TX000635,P0388,W02,2024-07-17,Issue,-99
TX000636,P0117,W01,2024-11-22,Receipt,33
TX000637,P0292,W01,2024-12-25,Receipt,37
TX000638,P0447,W05,2024-05-21,Receipt,82
TX000639,P0212,W01,2024-01-07,Receipt,170
TX000640,P0477,W01,2024-12-02,Issue,-64
TX000641,P0463,W03,2024-06-09,Issue,-165
TX000642,P0382,W01,2024-01-22,Issue,-82
TX000643,P0310,W02,2024-09-26,Issue,-29
TX000644,P0079,W02,2024-05-08,Issue,-123
TX000645,P0461,W03,2024-02-10,Issue,-120
TX000646,P0060,W05,2024-01-29,Issue,-73
TX000647,P0142,W03,2024-12-02,Issue,-131
TX000648,P0383,W02,2024-12-12,Receipt,180
TX000649,P0060,W03,2024-02-14,Issue,-160
TX000650,P0316,W03,2024-05-15,Issue,-76
TX000651,P0022,W04,2024-05-13,Issue,-174
TX000652,P0449,W04,2024-08-23,Issue,-95
TX000653,P0065,W03,2024-10-05,Receipt,1
TX000654,P0415,W01,2024-02-29,Issue,-47
TX000655,P0375,W03,2024-10-23,Issue,-24
TX000656,P0481,W05,2024-01-14,Issue,-123
TX000657,P0367,W03,2024-10-09,Issue,-65
TX000658,P0193,W02,2024-07-13,Issue,-99
TX000659,P0102,W05,2024-05-19,Issue,-30
TX000660,P0216,W02,2024-04-16,Receipt,140
TX000661,P0231,W05,2024-06-16,Receipt,34
TX000662,P0406,W05,2024-03-05,Issue,-74
TX000663,P0125,W02,2024-01-17,Receipt,132
TX000664,P0471,W03,2024-05-02,Issue,-166
TX000665,P0450,W05,2024-05-25,Receipt,168
TX000666,P0342,W01,2024-01-10,Issue,-78
TX000667,P0457,W02,2024-09-29,Receipt,158
TX000668,P0004,W02,2024-05-29,Receipt,109
TX000669,P0370,W03,2024-12-27,Issue,-68
TX000670,P0217,W03,2024-09-26,Issue,-52
TX000671,P0207,W05,2024-02-10,Receipt,129
TX000672,P0472,W02,2024-09-20,Issue,-158
TX000673,P0104,W03,2024-11-22,Issue,-186
TX000674,P0263,W02,2024-11-01,Issue,-182
TX000675,P0456,W01,2024-09-07,Issue,-123
TX000676,P0155,W02,2024-12-17,Issue,-178
TX000677,P0219,W05,2024-02-12,Receipt,196
TX000678,P0429,W01,2024-05-02,Receipt,174
TX000679,P0355,W01,2024-12-05,Issue,-133
TX000680,P0189,W04,2024-02-11,Issue,-98
TX000681,P0358,W03,2024-10-27,Issue,-142
TX000682,P0222,W01,2024-02-08,Issue,-112
TX000683,P0167,W04,2024-03-06,Receipt,135
TX000684,P0349,W05,2024-03-04,Issue,-73
TX000685,P0254,W03,2024-07-07,Issue,-73
TX000686,P0261,W02,2024-06-14,Issue,-39
TX000687,P0338,W02,2024-11-17,Receipt,86
TX000688,P0463,W02,2024-09-15,Issue,-195
TX000689,P0090,W01,2024-05-16,Receipt,16
TX000690,P0311,W03,2024-04-18,Receipt,73
TX000691,P0251,W05,2024-02-12,Receipt,56
TX000692,P0258,W04,2024-04-18,Issue,-78
TX000693,P0351,W03,2024-12-22,Issue,-62
TX000694,P0409,W04,2024-12-09,Receipt,171
TX000695,P0253,W04,2024-02-01,Issue,-35
TX000696,P0089,W02,2024-03-08,Receipt,97
TX000697,P0160,W01,2024-04-12,Receipt,154
TX000698,P0442,W01,2024-05-14,Issue,-6
TX000699,P0278,W05,2024-06-21,Issue,-18
TX000700,P0180,W05,2024-10-28,Issue,-197
TX000701,P0202,W02,2024-11-11,Issue,-21
TX000702,P0445,W04,2024-03-04,Issue,-168
TX000703,P0484,W02,2024-07-19,Issue,-121
TX000704,P0204,W01,2024-09-03,Issue,-116
TX000705,P0021,W01,2024-12-27,Receipt,41
TX000706,P0190,W02,2024-06-22,Issue,-18
TX000707,P0015,W03,2024-01-03,Receipt,58
TX000708,P0011,W01,2024-04-01,Issue,-20
TX000709,P0046,W05,2024-07-30,Receipt,35
TX000710,P0071,W03,2024-06-18,Receipt,192
TX000711,P0472,W02,2024-11-19,Issue,-167
TX000712,P0383,W03,2024-01-30,Receipt,181
TX000713,P0414,W04,2024-10-13,Receipt,179
TX000714,P0398,W03,2024-06-17,Receipt,168
TX000715,P0250,W02,2024-01-22,Issue,-180
TX000716,P0040,W04,2024-03-13,Receipt,3
TX000717,P0238,W05,2024-01-09,Issue,-71
TX000718,P0375,W05,2024-06-07,Receipt,137
TX000719,P0326,W01,2024-05-23,Issue,-153
TX000720,P0434,W03,2024-10-17,Receipt,20
TX000721,P0046,W02,2024-08-25,Issue,-137
TX000722,P0072,W05,2024-04-27,Receipt,9
TX000723,P0292,W05,2024-06-28,Issue,-15
TX000724,P0312,W03,2024-07-05,Issue,-158
TX000725,P0140,W02,2024-05-20,Issue,-16
TX000726,P0453,W02,2024-08-07,Receipt,181
TX000727,P0077,W04,2024-06-27,Issue,-100
TX000728,P0275,W05,2024-02-28,Receipt,151
TX000729,P0150,W03,2024-05-07,Issue,-146
TX000730,P0012,W05,2024-03-11,Issue,-83
TX000731,P0288,W03,2024-08-04,Receipt,94
TX000732,P0498,W01,2024-03-05,Receipt,15
TX000733,P0038,W03,2024-02-19,Receipt,50
TX000734,P0445,W02,2024-10-17,Receipt,170
TX000735,P0038,W01,2024-11-14,Issue,-31
TX000736,P0209,W03,2024-11-26,Receipt,141
TX000737,P0474,W05,2024-12-19,Receipt,133
TX000738,P0336,W04,2024-01-31,Receipt,153
TX000739,P0012,W05,2024-02-29,Receipt,148
TX000740,P0357,W01,2024-09-28,Issue,-32
TX000741,P0046,W01,2024-11-02,Issue,-91
TX000742,P0336,W01,2024-12-31,Issue,-81
TX000743,P0069,W03,2024-11-06,Receipt,108
TX000744,P0456,W02,2024-10-19,Receipt,49
TX000745,P0071,W01,2024-01-25,Issue,-87
TX000746,P0249,W02,2024-01-28,Issue,-4
TX000747,P0219,W01,2024-04-07,Issue,-17
TX000748,P0282,W04,2024-10-03,Issue,-195
TX000749,P0077,W05,2024-08-28,Issue,-132
TX000750,P0227,W03,2024-02-22,Issue,-177
TX000751,P0046,W04,2024-12-12,Receipt,64
TX000752,P0401,W04,2024-03-13,Receipt,43
TX000753,P0382,W02,2024-05-23,Issue,-119
TX000754,P0391,W04,2024-08-30,Issue,-110
TX000755,P0457,W03,2024-01-14,Receipt,112
TX000756,P0106,W01,2024-11-30,Issue,-69
TX000757,P0458,W05,2024-12-27,Receipt,173
TX000758,P0064,W03,2024-10-24,Issue,-56
TX000759,P0119,W05,2024-12-07,Receipt,76
TX000760,P0365,W04,2024-12-07,Issue,-1
TX000761,P0125,W03,2024-07-13,Issue,-50
TX000762,P0426,W02,2024-12-24,Receipt,184
TX000763,P0375,W05,2024-01-30,Issue,-75
TX000764,P0250,W02,2024-11-16,Issue,-44
TX000765,P0486,W05,2024-02-14,Issue,-24
TX000766,P0053,W04,2024-04-24,Receipt,185
TX000767,P0142,W05,2024-05-10,Receipt,28
TX000768,P0037,W01,2024-07-27,Receipt,95
TX000769,P0013,W01,2024-07-23,Issue,-97
TX000770,P0072,W05,2024-03-01,Receipt,70
TX000771,P0489,W05,2024-09-20,Receipt,165
TX000772,P0308,W04,2024-10-14,Receipt,52
TX000773,P0458,W01,2024-02-26,Issue,-156
TX000774,P0161,W02,2024-03-10,Issue,-99
TX000775,P0357,W03,2024-03-16,Issue,-99
TX000776,P0404,W02,2024-12-14,Receipt,102
TX000777,P0324,W03,2024-05-27,Issue,-46
TX000778,P0385,W03,2024-04-18,Issue,-23
TX000779,P0499,W03,2024-06-21,Receipt,45
TX000780,P0211,W05,2024-05-15,Receipt,8
TX000781,P0472,W01,2024-10-15,Receipt,171
TX000782,P0189,W04,2024-01-08,Receipt,123
TX000783,P0182,W04,2024-04-21,Issue,-49
TX000784,P0246,W04,2024-03-06,Receipt,39
TX000785,P0367,W01,2024-05-23,Issue,-118
TX000786,P0331,W05,2024-04-23,Issue,-108
TX000787,P0214,W04,2024-04-16,Issue,-136
TX000788,P0165,W05,2024-10-25,Issue,-195
TX000789,P0195,W02,2024-08-16,Issue,-99
TX000790,P0081,W01,2024-05-18,Issue,-169
TX000791,P0240,W02,2024-04-17,Receipt,76
TX000792,P0296,W01,2024-09-02,Issue,-22
TX000793,P0404,W05,2024-12-15,Issue,-76
TX000794,P0035,W05,2024-02-13,Issue,-178
TX000795,P0236,W02,2024-05-15,Receipt,67
TX000796,P0424,W01,2024-11-25,Receipt,156
TX000797,P0335,W04,2024-03-10,Receipt,159
TX000798,P0203,W04,2024-05-03,Issue,-140
TX000799,P0141,W03,2024-11-16,Issue,-194
TX000800,P0090,W02,2024-05-02,Issue,-142
TX000801,P0151,W05,2024-12-26,Issue,-105
TX000802,P0488,W02,2024-08-02,Issue,-169
TX000803,P0269,W04,2024-07-23,Issue,-80
TX000804,P0048,W03,2024-01-20,Receipt,172
TX000805,P0050,W01,2024-12-20,Issue,-74
TX000806,P0464,W04,2024-02-18,Issue,-46
TX000807,P0109,W04,2024-05-22,Receipt,55
TX000808,P0078,W02,2024-09-17,Issue,-183
TX000809,P0488,W01,2024-11-04,Issue,-199
TX000810,P0052,W04,2024-03-25,Issue,-173
TX000811,P0354,W03,2024-02-18,Receipt,122
TX000812,P0372,W05,2024-08-25,Receipt,17
TX000813,P0232,W04,2024-12-22,Issue,-30
TX000814,P0349,W02,2024-07-21,Receipt,44
TX000815,P0220,W04,2024-07-17,Receipt,195
TX000816,P0027,W02,2024-11-27,Receipt,126
TX000817,P0166,W01,2024-11-19,Issue,-194
TX000818,P0077,W04,2024-10-05,Receipt,172
TX000819,P0323,W03,2024-01-26,Issue,-61
TX000820,P0103,W04,2024-10-30,Receipt,153
TX000821,P0358,W05,2024-07-06,Issue,-117
TX000822,P0197,W03,2024-09-09,Issue,-105
TX000823,P0315,W05,2024-03-06,Issue,-177
TX000824,P0336,W04,2024-11-26,Receipt,35
TX000825,P0159,W03,2024-08-02,Issue,-163
TX000826,P0086,W03,2024-01-23,Receipt,179
TX000827,P0387,W05,2024-06-27,Issue,-177
TX000828,P0325,W01,2024-02-24,Receipt,199
TX000829,P0195,W05,2024-04-03,Issue,-2
TX000830,P0335,W03,2024-12-24,Issue,-42
TX000831,P0226,W04,2024-06-21,Issue,-22
TX000832,P0271,W04,2024-03-24,Issue,-54
TX000833,P0155,W01,2024-12-01,Receipt,86
TX000834,P0077,W04,2024-04-22,Issue,-91
TX000835,P0482,W03,2024-09-23,Issue,-173
TX000836,P0146,W04,2024-08-10,Receipt,109
TX000837,P0010,W03,2024-08-03,Issue,-75
TX000838,P0160,W04,2024-02-27,Receipt,190
TX000839,P0452,W01,2024-11-17,Receipt,192
TX000840,P0128,W04,2024-11-08,Issue,-128
TX000841,P0450,W02,2024-03-19,Receipt,141
TX000842,P0158,W02,2024-09-02,Receipt,146
TX000843,P0436,W03,2024-08-24,Issue,-133
TX000844,P0223,W03,2024-04-10,Issue,-154
TX000845,P0313,W04,2024-01-22,Issue,-163
TX000846,P0174,W02,2024-10-08,Receipt,27
TX000847,P0003,W04,2024-06-25,Receipt,135
TX000848,P0319,W03,2024-11-19,Issue,-135
TX000849,P0428,W05,2024-09-18,Receipt,9
TX000850,P0069,W02,2024-01-22,Issue,-148
TX000851,P0098,W02,2024-02-07,Issue,-11
TX000852,P0462,W05,2024-01-23,Issue,-11
TX000853,P0381,W05,2024-03-04,Issue,-60
TX000854,P0311,W02,2024-12-10,Issue,-180
TX000855,P0058,W02,2024-07-13,Issue,-17
TX000856,P0062,W02,2024-01-20,Issue,-67
TX000857,P0485,W03,2024-06-09,Issue,-45
TX000858,P0007,W02,2024-09-08,Receipt,52
TX000859,P0207,W01,2024-08-27,Issue,-195
TX000860,P0275,W02,2024-01-20,Receipt,53
TX000861,P0374,W05,2024-07-16,Receipt,47
TX000862,P0275,W01,2024-05-07,Receipt,140
TX000863,P0081,W05,2024-07-29,Receipt,20
TX000864,P0432,W05,2024-04-21,Issue,-26
TX000865,P0232,W04,2024-01-25,Receipt,30
TX000866,P0461,W02,2024-09-07,Receipt,188
TX000867,P0185,W02,2024-08-28,Receipt,44
TX000868,P0405,W02,2024-07-28,Receipt,142
TX000869,P0107,W05,2024-04-11,Receipt,123
TX000870,P0257,W01,2024-09-06,Receipt,138
TX000871,P0338,W02,2024-08-03,Receipt,180
TX000872,P0280,W02,2024-04-16,Receipt,128
TX000873,P0158,W01,2024-10-03,Issue,-127
TX000874,P0190,W01,2024-11-30,Issue,-124
TX000875,P0455,W02,2024-10-08,Issue,-137
TX000876,P0411,W04,2024-01-10,Issue,-57
TX000877,P0436,W02,2024-08-18,Issue,-75
TX000878,P0283,W02,2024-02-24,Issue,-7
TX000879,P0323,W05,2024-11-20,Receipt,64
TX000880,P0500,W03,2024-03-28,Issue,-136
TX000881,P0117,W02,2024-12-25,Issue,-87
TX000882,P0208,W05,2024-02-01,Receipt,199
TX000883,P0004,W03,2024-12-11,Issue,-92
TX000884,P0429,W05,2024-02-17,Issue,-157
TX000885,P0185,W05,2024-10-09,Issue,-55
TX000886,P0384,W04,2024-03-16,Receipt,115
TX000887,P0385,W01,2024-02-01,Receipt,74
TX000888,P0225,W01,2024-04-12,Issue,-140
TX000889,P0044,W05,2024-10-18,Issue,-124
TX000890,P0109,W01,2024-07-01,Issue,-82
TX000891,P0346,W02,2024-11-21,Receipt,177
TX000892,P0359,W04,2024-04-17,Receipt,46
TX000893,P0195,W04,2024-06-26,Issue,-188
TX000894,P0004,W01,2024-08-10,Receipt,147
TX000895,P0417,W01,2024-05-25,Issue,-52
TX000896,P0434,W04,2024-06-05,Receipt,175
TX000897,P0133,W05,2024-09-22,Receipt,123
TX000898,P0381,W05,2024-10-21,Issue,-26
TX000899,P0221,W05,2024-12-24,Receipt,175
TX000900,P0308,W02,2024-05-10,Issue,-123
TX000901,P0011,W05,2024-12-03,Issue,-7
TX000902,P0131,W05,2024-10-30,Receipt,151
TX000903,P0274,W01,2024-08-08,Issue,-71
TX000904,P0286,W03,2024-06-18,Receipt,80
TX000905,P0465,W05,2024-05-07,Issue,-119
TX000906,P0174,W05,2024-06-02,Receipt,5
TX000907,P0222,W03,2024-09-02,Receipt,110
TX000908,P0094,W05,2024-06-08,Issue,-134
TX000909,P0481,W03,2024-09-11,Issue,-25
TX000910,P0145,W03,2024-06-03,Issue,-55
TX000911,P0167,W05,2024-11-26,Issue,-32
TX000912,P0080,W02,2024-04-27,Issue,-193
TX000913,P0289,W05,2024-05-02,Issue,-114
TX000914,P0367,W02,2024-04-14,Issue,-60
TX000915,P0450,W05,2024-07-16,Issue,-199
TX000916,P0066,W02,2024-08-10,Receipt,135
TX000917,P0472,W05,2024-09-20,Receipt,113
TX000918,P0133,W04,2024-04-17,Issue,-6
TX000919,P0164,W04,2024-03-28,Receipt,95
TX000920,P0259,W03,2024-09-30,Issue,-101
TX000921,P0360,W01,2024-07-19,Issue,-163
TX000922,P0160,W04,2024-01-22,Receipt,14
TX000923,P0142,W04,2024-07-09,Issue,-98
TX000924,P0378,W05,2024-02-19,Receipt,176
TX000925,P0422,W01,2024-03-14,Receipt,143
TX000926,P0247,W05,2024-12-29,Issue,-118
TX000927,P0491,W05,2024-05-14,Issue,-60
TX000928,P0133,W03,2024-06-03,Issue,-102
TX000929,P0485,W05,2024-01-15,Receipt,82
TX000930,P0174,W05,2024-03-27,Receipt,192
TX000931,P0474,W03,2024-07-31,Receipt,102
TX000932,P0184,W05,2024-12-31,Receipt,165
TX000933,P0465,W01,2024-03-17,Receipt,132
TX000934,P0316,W03,2024-06-08,Issue,-13
TX000935,P0083,W04,2024-10-31,Issue,-168
TX000936,P0075,W05,2024-03-24,Receipt,122
TX000937,P0263,W01,2024-04-21,Receipt,162
TX000938,P0397,W02,2024-08-20,Receipt,176
TX000939,P0115,W03,2024-04-30,Issue,-188
TX000940,P0153,W03,2024-11-04,Issue,-184
TX000941,P0498,W05,2024-06-04,Issue,-171
TX000942,P0112,W05,2024-12-26,Receipt,96
TX000943,P0140,W03,2024-12-13,Issue,-48
TX000944,P0031,W05,2024-03-16,Issue,-73
TX000945,P0220,W05,2024-07-16,Receipt,127
TX000946,P0271,W01,2024-08-05,Issue,-173
TX000947,P0097,W01,2024-10-18,Receipt,52
TX000948,P0011,W01,2024-07-08,Issue,-32
TX000949,P0103,W04,2024-03-30,Issue,-84
TX000950,P0416,W03,2024-12-01,Receipt,63
TX000951,P0464,W03,2024-08-11,Issue,-193
TX000952,P0265,W05,2024-07-26,Issue,-42
TX000953,P0052,W05,2024-05-03,Receipt,176
TX000954,P0169,W03,2024-10-07,Issue,-81
TX000955,P0140,W05,2024-07-11,Receipt,100
TX000956,P0083,W01,2024-03-20,Receipt,115
TX000957,P0462,W02,2024-12-18,Receipt,56
TX000958,P0268,W04,2024-08-01,Issue,-11
TX000959,P0448,W01,2024-06-26,Issue,-43
TX000960,P0344,W01,2024-05-30,Issue,-73
TX000961,P0073,W05,2024-09-12,Issue,-190
TX000962,P0469,W04,2024-05-09,Issue,-130
TX000963,P0140,W02,2024-04-24,Receipt,155
TX000964,P0109,W02,2024-02-13,Issue,-118
TX000965,P0037,W05,2024-06-20,Receipt,70
TX000966,P0133,W04,2024-03-03,Issue,-129
TX000967,P0009,W01,2024-04-15,Issue,-167
TX000968,P0185,W01,2024-06-13,Receipt,60
TX000969,P0243,W03,2024-09-17,Issue,-102
TX000970,P0148,W01,2024-10-14,Receipt,179
TX000971,P0070,W02,2024-01-23,Receipt,19
TX000972,P0232,W02,2024-12-18,Receipt,129
TX000973,P0370,W04,2024-07-16,Issue,-184
TX000974,P0382,W01,2024-06-24,Issue,-46
TX000975,P0397,W01,2024-02-02,Receipt,96
TX000976,P0336,W01,2024-08-20,Receipt,119
TX000977,P0468,W02,2024-10-02,Issue,-129
TX000978,P0133,W02,2024-05-09,Issue,-62
TX000979,P0118,W05,2024-12-08,Issue,-127
TX000980,P0171,W03,2024-11-05,Issue,-123
TX000981,P0337,W01,2024-06-02,Issue,-78
TX000982,P0182,W05,2024-05-09,Issue,-145
TX000983,P0318,W04,2024-04-06,Receipt,9
TX000984,P0266,W01,2024-03-14,Issue,-43
TX000985,P0158,W01,2024-01-15,Issue,-39
TX000986,P0263,W05,2024-03-22,Issue,-9
TX000987,P0185,W03,2024-04-10,Issue,-11
TX000988,P0139,W04,2024-11-03,Issue,-11
TX000989,P0200,W04,2024-12-29,Issue,-26
TX000990,P0307,W04,2024-09-26,Issue,-137
TX000991,P0064,W02,2024-01-31,Issue,-137
TX000992,P0229,W03,2024-03-13,Issue,-136
TX000993,P0031,W01,2024-02-15,Issue,-182
TX000994,P0112,W03,2024-10-22,Receipt,197
TX000995,P0001,W03,2024-07-05,Issue,-197
TX000996,P0089,W03,2024-10-08,Issue,-15
TX000997,P0442,W03,2024-03-31,Receipt,101
TX000998,P0348,W03,2024-01-16,Receipt,90
TX000999,P0215,W02,2024-07-27,Receipt,162
TX001000,P0307,W05,2024-08-11,Issue,-77
TX001001,P0349,W03,2024-03-03,Receipt,92
TX001002,P0406,W01,2024-05-07,Issue,-1
TX001003,P0202,W03,2024-02-10,Receipt,18
TX001004,P0046,W04,2024-11-06,Issue,-195
TX001005,P0401,W04,2024-12-20,Issue,-14
TX001006,P0269,W04,2024-01-03,Issue,-155
TX001007,P0336,W04,2024-06-03,Issue,-135
TX001008,P0379,W03,2024-05-21,Issue,-52
TX001009,P0371,W04,2024-02-02,Receipt,127
TX001010,P0076,W02,2024-12-06,Issue,-16
TX001011,P0240,W03,2024-05-17,Receipt,170
TX001012,P0113,W05,2024-06-29,Issue,-32
TX001013,P0207,W04,2024-06-16,Issue,-69
TX001014,P0295,W03,2024-10-06,Receipt,2
TX001015,P0275,W02,2024-05-17,Issue,-67
TX001016,P0213,W01,2024-10-31,Receipt,71
TX001017,P0317,W03,2024-06-04,Issue,-130
TX001018,P0096,W05,2024-12-27,Receipt,77
TX001019,P0389,W01,2024-06-09,Issue,-134
TX001020,P0057,W04,2024-09-25,Receipt,197
TX001021,P0047,W03,2024-06-20,Issue,-128
TX001022,P0335,W04,2024-04-02,Issue,-139
TX001023,P0160,W01,2024-10-09,Issue,-82
TX001024,P0001,W02,2024-03-15,Receipt,147
TX001025,P0207,W05,2024-11-25,Receipt,175
TX001026,P0035,W03,2024-10-11,Receipt,69
TX001027,P0212,W01,2024-08-23,Issue,-178
TX001028,P0159,W01,2024-07-31,Receipt,142
TX001029,P0404,W03,2024-10-22,Receipt,3
TX001030,P0303,W03,2024-12-10,Issue,-132
TX001031,P0024,W04,2024-05-14,Receipt,33
TX001032,P0040,W03,2024-07-25,Issue,-168
TX001033,P0500,W03,2024-07-18,Issue,-37
TX001034,P0330,W01,2024-12-22,Receipt,98
TX001035,P0334,W04,2024-12-07,Issue,-26
TX001036,P0249,W04,2024-11-28,Issue,-128
TX001037,P0483,W05,2024-02-08,Issue,-140
TX001038,P0382,W05,2024-01-25,Issue,-180
TX001039,P0192,W05,2024-03-20,Issue,-74
TX001040,P0093,W05,2024-11-22,Issue,-43
TX001041,P0201,W04,2024-10-31,Issue,-27
TX001042,P0120,W01,2024-07-03,Receipt,101
TX001043,P0244,W05,2024-05-22,Issue,-129
TX001044,P0138,W05,2024-08-14,Issue,-20
TX001045,P0256,W04,2024-05-04,Receipt,18
TX001046,P0117,W02,2024-09-14,Issue,-134
TX001047,P0445,W01,2024-03-18,Receipt,199
TX001048,P0002,W01,2024-04-24,Issue,-184
TX001049,P0279,W01,2024-09-11,Receipt,70
TX001050,P0338,W02,2024-08-29,Receipt,93
TX001051,P0193,W05,2024-11-11,Issue,-5
TX001052,P0442,W05,2024-03-06,Receipt,108
TX001053,P0395,W01,2024-10-16,Receipt,111
TX001054,P0357,W02,2024-09-17,Issue,-176
TX001055,P0381,W02,2024-01-16,Issue,-195
TX001056,P0420,W04,2024-10-20,Receipt,84
TX001057,P0353,W04,2024-08-21,Receipt,69
TX001058,P0063,W05,2024-04-08,Receipt,117
TX001059,P0036,W05,2024-06-20,Issue,-117
TX001060,P0441,W05,2024-09-17,Issue,-186
TX001061,P0472,W01,2024-04-29,Receipt,8
TX001062,P0345,W01,2024-06-22,Issue,-123
TX001063,P0279,W04,2024-06-22,Issue,-193
TX001064,P0438,W05,2024-08-31,Receipt,163
TX001065,P0063,W05,2024-07-23,Issue,-132
TX001066,P0214,W04,2024-09-03,Issue,-197
TX001067,P0033,W01,2024-11-16,Issue,-9
TX001068,P0175,W01,2024-10-11,Receipt,47
TX001069,P0019,W04,2024-01-02,Issue,-88
TX001070,P0418,W02,2024-11-14,Receipt,151
TX001071,P0279,W03,2024-03-21,Receipt,82
